tpep_pickup_datetime,pickup_longitude,pickup_latitude
2016-01-03 08:01:30,-73.90802001953125,40.74509048461913
2016-01-03 08:01:30,-73.99123382568358,40.7508544921875
2016-01-03 08:01:30,-73.99771881103516,40.76521301269531
2016-01-03 08:01:34,-73.9462890625,40.77243041992188
2016-01-03 08:01:35,-73.99745178222656,40.76505661010742
2016-01-03 08:01:35,-73.9908447265625,40.73476028442384
2016-01-03 08:01:35,-73.9764404296875,40.752056121826165
2016-01-03 08:01:36,-73.9957504272461,40.760650634765625
2016-01-03 08:01:36,-73.98526763916014,40.75299072265625
2016-01-03 08:01:37,-73.95883178710938,40.79973602294922
2016-01-03 08:01:37,-73.98448181152342,40.7424430847168
2016-01-03 08:01:38,-74.0042266845703,40.73805236816406
2016-01-03 08:01:38,-73.94303131103516,40.75331115722656
2016-01-03 08:01:38,-73.9803695678711,40.696388244628906
2016-01-03 08:01:39,-73.9392852783203,40.84284591674805
2016-01-03 08:01:39,-73.91944122314453,40.75847625732422
2016-01-03 08:01:40,-73.95571899414062,40.77983856201172
2016-01-03 08:01:41,-73.95616149902342,40.76987457275391
2016-01-03 08:01:42,-73.99642944335938,40.690704345703125
2016-01-03 08:01:42,-73.9973373413086,40.76522445678711
2016-01-03 08:01:42,-73.98809814453125,40.769718170166016
2016-01-03 08:01:43,-73.92554473876953,40.744190216064446
2016-01-03 08:01:44,-73.94982147216798,40.78412628173828
2016-01-03 08:01:45,-73.78557586669923,40.645957946777344
2016-01-03 08:01:46,-73.95339965820312,40.76792907714844
2016-01-03 08:01:47,0.0,0.0
2016-01-03 08:01:48,-73.9560546875,40.74427032470703
2016-01-03 08:01:48,-73.99657440185547,40.7212142944336
2016-01-03 08:01:50,0.0,0.0
2016-01-03 08:01:51,-73.95751953125,40.769161224365234
2016-01-03 08:01:53,-73.99917602539062,40.74958801269531
2016-01-03 08:01:53,-73.97634887695312,40.73963165283203
2016-01-03 08:01:53,-73.99875640869139,40.739967346191406
2016-01-03 08:01:53,-73.96464538574217,40.80718994140625
2016-01-03 08:01:53,-73.98140716552734,40.767208099365234
2016-01-03 08:01:53,-73.94609069824217,40.77771759033203
2016-01-03 08:01:54,-73.97279357910156,40.764434814453125
2016-01-03 08:01:54,-73.99768829345702,40.76514434814453
2016-01-03 08:01:55,-73.98110961914062,40.72430038452149
2016-01-03 08:01:55,-73.95650482177734,40.7818603515625
2016-01-03 08:01:56,-74.00762939453125,40.71471786499024
2016-01-03 08:01:56,-73.97543334960938,40.7545166015625
2016-01-03 08:01:56,-73.98466491699219,40.696563720703125
2016-01-03 08:01:56,-73.99818420410156,40.74114608764648
2016-01-03 08:01:58,-73.9558334350586,40.772098541259766
2016-01-03 08:02:00,-73.99952697753906,40.74335861206056
2016-01-03 08:02:00,-73.99019622802734,40.756126403808594
2016-01-03 08:02:00,-73.95877075195312,40.778446197509766
2016-01-03 08:02:00,-73.95829010009764,40.779090881347656
2016-01-03 08:02:02,-73.96623992919923,40.76491928100586
2016-01-03 08:02:03,-74.01619720458984,40.71561050415039
2016-01-03 08:02:03,-74.00273132324217,40.740013122558594
2016-01-03 08:02:05,-73.9729995727539,40.79515075683594
2016-01-03 08:02:05,-73.95825958251953,40.80087661743164
2016-01-03 08:02:05,-73.97547912597656,40.78926849365234
2016-01-03 08:02:05,-74.01274871826173,40.901714324951165
2016-01-03 08:02:06,-73.95417022705078,40.78143310546875
2016-01-03 08:02:06,-73.98043060302734,40.775333404541016
2016-01-03 08:02:07,-73.97147369384764,40.7460823059082
2016-01-03 08:02:07,-73.95604705810547,40.77896881103516
2016-01-03 08:02:09,-73.95419311523438,40.76390838623047
2016-01-03 08:02:10,-73.87104034423827,40.7737693786621
2016-01-03 08:02:11,-74.00444030761719,40.75210189819336
2016-01-03 08:02:11,-73.96785736083984,40.75532913208008
2016-01-03 08:02:11,-73.97710418701173,40.751426696777344
2016-01-03 08:02:14,-73.98316955566406,40.77462387084961
2016-01-03 08:02:14,-73.9957504272461,40.738868713378906
2016-01-03 08:02:14,-73.98207092285155,40.75598907470703
2016-01-03 08:02:16,-73.96629333496092,40.76486587524414
2016-01-03 08:02:17,-73.94290924072266,40.8370361328125
2016-01-03 08:02:19,-73.97874450683594,40.76195526123047
2016-01-03 08:02:22,-73.9771957397461,40.77981185913086
2016-01-03 08:02:22,-73.98992156982422,40.73464584350586
2016-01-03 08:02:23,-73.96839141845702,40.78652572631836
2016-01-03 08:02:26,-73.94805145263672,40.7828369140625
2016-01-03 08:02:26,-73.97384643554686,40.78437042236328
2016-01-03 08:02:27,-73.95144653320312,40.77007293701172
2016-01-03 08:02:28,-73.97757720947266,40.73848724365234
2016-01-03 08:02:28,-73.7889404296875,40.64728164672852
2016-01-03 08:02:28,-74.00126647949219,40.75187683105469
2016-01-03 08:02:29,-73.98907470703125,40.6888084411621
2016-01-03 08:02:30,-73.99246215820312,40.74378967285156
2016-01-03 08:02:30,-73.99093627929686,40.75600814819336
2016-01-03 08:02:30,-73.96599578857422,40.753936767578125
2016-01-03 08:02:31,-74.01445770263672,40.6817512512207
2016-01-03 08:02:31,-73.7821273803711,40.64469146728516
2016-01-03 08:02:32,-73.9874496459961,40.738933563232415
2016-01-03 08:02:33,-73.95301818847656,40.78017425537109
2016-01-03 08:02:33,-74.00444793701173,40.72144317626953
2016-01-03 08:02:34,-73.95646667480467,40.76374435424805
2016-01-03 08:02:34,-73.86392211914062,40.76977157592773
2016-01-03 08:02:35,-73.98365783691406,40.773540496826165
2016-01-03 08:02:35,-73.96080017089844,40.760791778564446
2016-01-03 08:02:37,-74.00812530517578,40.72399520874024
2016-01-03 08:02:38,-73.9703826904297,40.758880615234375
2016-01-03 08:02:39,-73.9843521118164,40.750370025634766
2016-01-03 08:02:40,-73.95322418212889,40.82248306274414
2016-01-03 08:02:41,-73.98866271972656,40.77861785888672
2016-01-03 08:02:41,-73.9720001220703,40.763042449951165
2016-01-03 08:02:41,-73.98539733886719,40.759559631347656
2016-01-03 08:02:41,-73.98530578613281,40.760059356689446
2016-01-03 08:02:42,-73.98214721679686,40.778633117675774
2016-01-03 08:02:42,-74.00665283203125,40.706218719482415
2016-01-03 08:02:43,-73.95423889160156,40.77886581420898
2016-01-03 08:02:43,-73.9919662475586,40.75587844848633
2016-01-03 08:02:43,-73.96125030517578,40.76190948486328
2016-01-03 08:02:44,-73.78958892822266,40.643699645996094
2016-01-03 08:02:45,-73.87074279785155,40.77362060546875
2016-01-03 08:02:46,-73.97129058837889,40.787700653076165
2016-01-03 08:02:47,-73.98045349121092,40.68841171264648
2016-01-03 08:02:48,-73.90580749511719,40.745361328125
2016-01-03 08:02:49,-73.78121185302734,40.64498519897461
2016-01-03 08:02:51,-73.968505859375,40.79996490478516
2016-01-03 08:02:51,-73.97205352783203,40.765640258789055
2016-01-03 08:02:54,-73.78960418701173,40.6436767578125
2016-01-03 08:02:55,-73.98042297363281,40.730567932128906
2016-01-03 08:02:57,-73.97699737548828,40.76430130004882
2016-01-03 08:02:58,-73.99180603027342,40.735050201416016
2016-01-03 08:02:59,-73.99019622802734,40.73707962036133
2016-01-03 08:03:00,-73.97793579101561,40.7735481262207
2016-01-03 08:03:01,-73.98149871826173,40.73287963867188
2016-01-03 08:03:06,-74.00958251953125,40.7065315246582
2016-01-03 08:03:07,-73.99900817871094,40.73426818847656
2016-01-03 08:03:07,-73.96250915527342,40.794769287109375
2016-01-03 08:03:09,-73.96006011962889,40.77349472045898
2016-01-03 08:03:09,-73.97389221191406,40.75524520874024
2016-01-03 08:03:10,-73.9788589477539,40.76219177246094
2016-01-03 08:03:11,-73.95185852050781,40.809200286865234
2016-01-03 08:03:12,-73.9865951538086,40.75309753417969
2016-01-03 08:03:12,-73.95262145996092,40.798355102539055
2016-01-03 08:03:13,-73.950927734375,40.81029510498047
2016-01-03 08:03:13,0.0,0.0
2016-01-03 08:03:14,-73.98732757568358,40.725391387939446
2016-01-03 08:03:15,-73.99504089355469,40.76033020019531
2016-01-03 08:03:16,-73.96389007568358,40.808013916015625
2016-01-03 08:03:16,-73.96007537841797,40.75823593139648
2016-01-03 08:03:17,-73.98635864257811,40.769168853759766
2016-01-03 08:03:18,-73.99156951904298,40.7598991394043
2016-01-03 08:03:18,-73.93888854980467,40.80513381958008
2016-01-03 08:03:18,-73.9906005859375,40.74552917480469
2016-01-03 08:03:19,-73.95458984375,40.778106689453125
2016-01-03 08:03:20,-73.91260528564453,40.7459831237793
2016-01-03 08:03:20,-73.97130584716798,40.75650024414063
2016-01-03 08:03:25,-73.86380767822266,40.769805908203125
2016-01-03 08:03:26,-73.99930572509764,40.7266731262207
2016-01-03 08:03:26,-73.87306213378906,40.774173736572266
2016-01-03 08:03:26,-73.95394134521484,40.7787971496582
2016-01-03 08:03:27,-73.78378295898438,40.648685455322266
2016-01-03 08:03:27,-73.97200775146483,40.7503318786621
2016-01-03 08:03:28,-73.97129821777344,40.75576019287109
2016-01-03 08:03:28,-73.87102508544923,40.77388381958008
2016-01-03 08:03:29,-73.98432922363281,40.757568359375
2016-01-03 08:03:29,-73.96820068359375,40.78680038452149
2016-01-03 08:03:29,-73.91837310791014,40.76982879638672
2016-01-03 08:03:29,-73.97330474853516,40.75053024291992
2016-01-03 08:03:30,-73.98486328125,40.75614929199219
2016-01-03 08:03:31,-73.94503021240233,40.80755615234375
2016-01-03 08:03:32,-73.98406219482422,40.78083801269531
2016-01-03 08:03:32,-73.97823333740233,40.75531005859375
2016-01-03 08:03:32,-73.95423889160156,40.77872085571289
2016-01-03 08:03:33,0.0,0.0
2016-01-03 08:03:33,-73.9971160888672,40.71792221069336
2016-01-03 08:03:35,-73.9853515625,40.76316833496094
2016-01-03 08:03:35,-73.99102783203125,40.72616958618164
2016-01-03 08:03:37,-73.96111297607422,40.77192306518555
2016-01-03 08:03:39,-73.94001770019531,40.7510223388672
2016-01-03 08:03:40,-73.99239349365233,40.7579460144043
2016-01-03 08:03:40,-74.00108337402342,40.75188827514648
2016-01-03 08:03:41,-73.97868347167967,40.76193618774414
2016-01-03 08:03:41,-73.97794342041014,40.786434173583984
2016-01-03 08:03:41,-73.77719116210938,40.64646911621094
2016-01-03 08:03:42,-73.97127532958984,40.76409912109375
2016-01-03 08:03:42,-73.95208740234375,40.798118591308594
2016-01-03 08:03:43,-73.99757385253906,40.7652587890625
2016-01-03 08:03:45,-73.97114562988281,40.787715911865234
2016-01-03 08:03:45,-73.9570770263672,40.782901763916016
2016-01-03 08:03:46,-74.00446319580078,40.73775863647461
2016-01-03 08:03:48,-73.9782943725586,40.78806686401367
2016-01-03 08:03:48,-73.987060546875,40.748062133789055
2016-01-03 08:03:51,-74.01103210449219,40.70964813232422
2016-01-03 08:03:51,-73.783447265625,40.64862060546875
2016-01-03 08:03:52,-73.8630599975586,40.75783157348633
2016-01-03 08:03:53,-73.79073333740233,40.64411163330078
2016-01-03 08:03:54,-73.94857788085938,40.782539367675774
2016-01-03 08:03:54,-73.96997833251953,40.76565933227539
2016-01-03 08:03:54,-74.00482177734375,40.74155044555664
2016-01-03 08:03:56,-73.98303985595702,40.72239685058594
2016-01-03 08:03:56,-73.97776794433594,40.750858306884766
2016-01-03 08:03:56,-73.98213195800781,40.72795867919922
2016-01-03 08:03:56,-73.78810882568358,40.64741134643555
2016-01-03 08:03:56,-73.77678680419923,40.64565658569336
2016-01-03 08:03:56,-73.96981048583984,40.7998504638672
2016-01-03 08:03:57,-73.97374725341797,40.75177001953125
2016-01-03 08:04:00,-73.99321746826173,40.75252151489258
2016-01-03 08:04:01,-73.87091827392578,40.773731231689446
2016-01-03 08:04:01,-73.99797821044923,40.76590347290039
2016-01-03 08:04:04,-73.98829650878906,40.77487182617188
2016-01-03 08:04:05,-73.94532012939453,40.80531692504882
2016-01-03 08:04:05,-73.99268341064453,40.73006820678711
2016-01-03 08:04:06,-73.97989654541014,40.739360809326165
2016-01-03 08:04:06,-73.9766845703125,40.74817657470703
2016-01-03 08:04:06,-73.97794342041014,40.755001068115234
2016-01-03 08:04:07,-73.79023742675781,40.6438102722168
2016-01-03 08:04:09,0.0,0.0
2016-01-03 08:04:09,-73.97750854492188,40.78955078125
2016-01-03 08:04:10,0.0,0.0
2016-01-03 08:04:11,-74.00372314453125,40.7076416015625
2016-01-03 08:04:13,-73.97267913818358,40.76409530639648
2016-01-03 08:04:14,-73.98351287841797,40.747825622558594
2016-01-03 08:04:16,-73.95074462890625,40.78585052490234
2016-01-03 08:04:16,-73.98393249511719,40.75453186035156
2016-01-03 08:04:16,-73.98268127441406,40.76272964477539
2016-01-03 08:04:17,-73.95314025878906,40.785736083984375
2016-01-03 08:04:18,-73.99762725830078,40.756702423095696
2016-01-03 08:04:18,-74.00734710693358,40.741058349609375
2016-01-03 08:04:18,-73.9457778930664,40.781883239746094
2016-01-03 08:04:19,-73.99272155761719,40.737098693847656
2016-01-03 08:04:19,-73.87083435058595,40.7737693786621
2016-01-03 08:04:19,-73.9552001953125,40.78853988647461
2016-01-03 08:04:19,-73.97039031982422,40.75495529174805
2016-01-03 08:04:20,-74.00698852539062,40.7159309387207
2016-01-03 08:04:20,-73.97252655029298,40.75537872314453
2016-01-03 08:04:22,-73.98860931396483,40.76342010498047
2016-01-03 08:04:22,-73.98193359375,40.72856903076172
2016-01-03 08:04:23,-73.9945068359375,40.68066787719727
2016-01-03 08:04:23,-73.97180938720702,40.75651550292969
2016-01-03 08:04:24,-73.95552825927734,40.640419006347656
2016-01-03 08:04:24,-73.98712921142578,40.76095962524414
2016-01-03 08:04:25,-73.92242431640625,40.70909118652344
2016-01-03 08:04:26,0.0,0.0
2016-01-03 08:04:26,-73.94084930419923,40.79840850830078
2016-01-03 08:04:26,-73.95543670654298,40.77949905395508
2016-01-03 08:04:31,-73.98530578613281,40.77850341796875
2016-01-03 08:04:31,-73.97740936279298,40.725868225097656
2016-01-03 08:04:32,-73.95207214355469,40.77314376831056
2016-01-03 08:04:32,-73.93766021728516,40.79713439941406
2016-01-03 08:04:32,-73.97208404541014,40.75603103637695
2016-01-03 08:04:33,-73.91059875488281,40.7688102722168
2016-01-03 08:04:33,-73.94622802734375,40.77741622924805
2016-01-03 08:04:33,-73.91114807128906,40.74457550048828
2016-01-03 08:04:34,-73.98129272460938,40.78228759765625
2016-01-03 08:04:34,-73.78363037109375,40.64862823486328
2016-01-03 08:04:35,-73.97189331054686,40.75706100463867
2016-01-03 08:04:35,-73.7767333984375,40.64542388916016
2016-01-03 08:04:36,-73.98876953125,40.726421356201165
2016-01-03 08:04:38,-73.99221038818358,40.75836181640625
2016-01-03 08:04:39,-73.98689270019531,40.7373046875
2016-01-03 08:04:39,-73.99156188964845,40.74909973144531
2016-01-03 08:04:39,-73.95506286621092,40.77745056152344
2016-01-03 08:04:39,-73.99773406982422,40.76520156860352
2016-01-03 08:04:40,-73.9851837158203,40.77922058105469
2016-01-03 08:04:41,-74.00677490234375,40.70767974853516
2016-01-03 08:04:41,-73.87095642089844,40.7736701965332
2016-01-03 08:04:42,-73.97527313232422,40.79204940795898
2016-01-03 08:04:42,-73.96836853027344,40.798736572265625
2016-01-03 08:04:42,-73.94740295410156,40.776153564453125
2016-01-03 08:04:42,-73.9522933959961,40.77207946777344
2016-01-03 08:04:43,0.0,0.0
2016-01-03 08:04:43,-73.9738998413086,40.74310302734375
2016-01-03 08:04:43,-73.96151733398438,40.760650634765625
2016-01-03 08:04:44,-73.95368194580078,40.8070068359375
2016-01-03 08:04:44,-73.97643280029298,40.764068603515625
2016-01-03 08:04:47,-73.9884262084961,40.76945877075195
2016-01-03 08:04:48,-73.98301696777342,40.75593948364258
2016-01-03 08:04:49,0.0,0.0
2016-01-03 08:04:49,-73.97430419921875,40.75119400024414
2016-01-03 08:04:49,-73.79025268554686,40.64384078979492
2016-01-03 08:04:50,-73.97749328613281,40.75210571289063
2016-01-03 08:04:50,-73.99252319335938,40.714149475097656
2016-01-03 08:04:51,-73.79012298583984,40.643856048583984
2016-01-03 08:04:52,-73.95545959472656,40.779296875
2016-01-03 08:04:52,-74.00341033935547,40.74350357055664
2016-01-03 08:04:53,-73.9541473388672,40.76372909545898
2016-01-03 08:04:53,-73.96066284179686,40.797607421875
2016-01-03 08:04:53,-73.95060729980467,40.78572082519531
2016-01-03 08:04:54,0.0,0.0
2016-01-03 08:04:54,-73.92584991455078,40.767181396484375
2016-01-03 08:04:55,-73.98871612548828,40.695999145507805
2016-01-03 08:04:55,-73.98458099365233,40.75993728637695
2016-01-03 08:04:55,-73.98512268066406,40.747833251953125
2016-01-03 08:04:55,-73.78955841064453,40.646820068359375
2016-01-03 08:04:56,-74.01321411132812,40.70898818969727
2016-01-03 08:04:56,-73.98046875,40.737991333007805
2016-01-03 08:04:56,-73.976318359375,40.74843978881836
2016-01-03 08:04:56,-73.945556640625,40.80800628662109
2016-01-03 08:04:56,-73.95368194580078,40.778934478759766
2016-01-03 08:04:57,-73.97753143310547,40.74938583374024
2016-01-03 08:04:57,-73.9893798828125,40.75845718383789
2016-01-03 08:04:57,-73.99772644042967,40.76505661010742
2016-01-03 08:04:58,-73.99085998535155,40.73956298828125
2016-01-03 08:04:58,-73.96434783935547,40.75656127929688
2016-01-03 08:04:59,-73.9571762084961,40.78042221069336
2016-01-03 08:05:00,-73.78204345703125,40.64474868774414
2016-01-03 08:05:01,-73.95223999023438,40.772064208984375
2016-01-03 08:05:01,-73.97525787353516,40.74113845825195
2016-01-03 08:05:02,-73.97261047363281,40.75717544555664
2016-01-03 08:05:02,-73.96295928955078,40.76327133178711
2016-01-03 08:05:03,-73.98766326904298,40.765323638916016
2016-01-03 08:05:04,-73.98950958251953,40.757694244384766
2016-01-03 08:05:04,-73.95481872558594,40.77399826049805
2016-01-03 08:05:04,-73.98455047607422,40.75471115112305
2016-01-03 08:05:04,-73.97701263427734,40.76396179199219
2016-01-03 08:05:05,-73.99147033691406,40.75994110107422
2016-01-03 08:05:05,-73.97805786132812,40.74356842041016
2016-01-03 08:05:05,-73.97525787353516,40.76533889770508
2016-01-03 08:05:05,-73.9851837158203,40.7688102722168
2016-01-03 08:05:06,-73.97840881347656,40.74137115478516
2016-01-03 08:05:08,-73.78177642822266,40.64476013183594
2016-01-03 08:05:08,-73.98126983642578,40.77915191650391
2016-01-03 08:05:13,-73.9681625366211,40.767948150634766
2016-01-03 08:05:13,-73.98661804199219,40.76132583618164
2016-01-03 08:05:14,-73.98963928222656,40.74846649169922
2016-01-03 08:05:14,-73.94691467285155,40.7840576171875
2016-01-03 08:05:15,-73.97062683105469,40.795841217041016
2016-01-03 08:05:16,-73.98574829101561,40.750633239746094
2016-01-03 08:05:17,-74.00554656982422,40.74910354614258
2016-01-03 08:05:19,-73.99031829833984,40.757568359375
2016-01-03 08:05:19,-73.77672576904298,40.64527893066406
2016-01-03 08:05:19,-73.97943115234375,40.74064636230469
2016-01-03 08:05:19,-73.95292663574217,40.78269958496094
2016-01-03 08:05:20,-74.00698852539062,40.725730895996094
2016-01-03 08:05:21,-73.893310546875,40.73999786376953
2016-01-03 08:05:22,-73.99134063720702,40.74972152709961
2016-01-03 08:05:23,-73.98575592041014,40.777225494384766
2016-01-03 08:05:23,-73.93728637695312,40.80437088012695
2016-01-03 08:05:25,-73.97006225585938,40.761184692382805
2016-01-03 08:05:25,-73.78515625,40.64847946166992
2016-01-03 08:05:27,-73.94541168212889,40.75186538696289
2016-01-03 08:05:27,-73.92326354980467,40.74393081665039
2016-01-03 08:05:28,-73.9651641845703,40.806922912597656
2016-01-03 08:05:28,-73.9696273803711,40.75762176513672
2016-01-03 08:05:29,-73.94029235839844,40.84040069580078
2016-01-03 08:05:29,-73.80197143554686,40.6652717590332
2016-01-03 08:05:31,-74.00163269042967,40.74623107910156
2016-01-03 08:05:31,-73.98873138427734,40.77801132202149
2016-01-03 08:05:31,-73.95233154296875,40.77796173095703
2016-01-03 08:05:32,-73.8622055053711,40.83184051513672
2016-01-03 08:05:34,-73.95362854003906,40.77285385131836
2016-01-03 08:05:34,-73.96185302734375,40.77655029296875
2016-01-03 08:05:35,-73.97869873046875,40.76277923583984
2016-01-03 08:05:35,-73.99102783203125,40.74898147583008
2016-01-03 08:05:37,-73.99230194091797,40.75006103515625
2016-01-03 08:05:40,-73.99092864990233,40.72404861450195
2016-01-03 08:05:43,-74.00857543945312,40.71936798095703
2016-01-03 08:05:43,-73.98238372802734,40.73162078857422
2016-01-03 08:05:44,-73.94679260253906,40.7717399597168
2016-01-03 08:05:45,-73.95542907714845,40.765586853027344
2016-01-03 08:05:45,-73.96107482910156,40.76079559326172
2016-01-03 08:05:46,-73.98101806640625,40.769390106201165
2016-01-03 08:05:47,-74.0062026977539,40.722705841064446
2016-01-03 08:05:47,-73.9837188720703,40.761940002441406
2016-01-03 08:05:48,-73.78195953369139,40.644832611083984
2016-01-03 08:05:48,-73.99765014648438,40.76530838012695
2016-01-03 08:05:49,-73.98231506347656,40.73131942749024
2016-01-03 08:05:50,-73.99429321289062,40.71989440917969
2016-01-03 08:05:51,-73.95256042480467,40.77299118041992
2016-01-03 08:05:51,-73.98851013183594,40.774688720703125
2016-01-03 08:05:52,-73.97633361816406,40.73355865478516
2016-01-03 08:05:53,-73.94386291503906,40.77668762207031
2016-01-03 08:05:54,-73.98926544189453,40.75874710083008
2016-01-03 08:05:55,-73.87081146240233,40.77369689941406
2016-01-03 08:05:55,-73.98405456542967,40.73759460449219
